Date,Adj Close
19-09-2017,158.161423
20-09-2017,155.510971
21-09-2017,152.840561
22-09-2017,151.345932
25-09-2017,150.010727
26-09-2017,152.591446
27-09-2017,153.677551
28-09-2017,152.730957
29-09-2017,153.567932
02-10-2017,153.259048
03-10-2017,153.926651
04-10-2017,152.930237
05-10-2017,154.833389
06-10-2017,154.743713
09-10-2017,155.281784
10-10-2017,155.341553
11-10-2017,155.989243
12-10-2017,155.441208
13-10-2017,156.427673
16-10-2017,159.307312
17-10-2017,159.895203
18-10-2017,159.187729
19-10-2017,155.42128
20-10-2017,155.690308
23-10-2017,155.610596
24-10-2017,156.537277
25-10-2017,155.849747
26-10-2017,156.846161
27-10-2017,162.465958
30-10-2017,166.122803
31-10-2017,168.434494
01-11-2017,166.292206
02-11-2017,167.507828
03-11-2017,171.882111
06-11-2017,173.625839
07-11-2017,174.183823
08-11-2017,175.608719
09-11-2017,175.25
10-11-2017,174.669998
13-11-2017,173.970001
14-11-2017,171.339996
15-11-2017,169.080002
16-11-2017,171.100006
17-11-2017,170.149994
20-11-2017,169.979996
21-11-2017,173.139999
22-11-2017,174.960007
24-11-2017,174.970001
27-11-2017,174.089996
28-11-2017,173.070007
29-11-2017,169.479996
30-11-2017,171.850006
01-12-2017,171.050003
04-12-2017,169.800003
05-12-2017,169.639999
06-12-2017,169.009995
07-12-2017,169.320007
08-12-2017,169.369995
11-12-2017,172.669998
12-12-2017,171.699997
13-12-2017,172.270004
14-12-2017,172.220001
15-12-2017,173.970001
18-12-2017,176.419998
19-12-2017,174.539993
20-12-2017,174.350006
21-12-2017,175.009995
22-12-2017,175.009995
26-12-2017,170.570007
27-12-2017,170.600006
28-12-2017,171.080002
29-12-2017,169.229996
02-01-2018,172.259995
03-01-2018,172.229996
04-01-2018,173.029999
05-01-2018,175
08-01-2018,174.350006
09-01-2018,174.330002
10-01-2018,174.289993
11-01-2018,175.279999
12-01-2018,177.089996
16-01-2018,176.190002
17-01-2018,179.100006
18-01-2018,179.259995
19-01-2018,178.460007
22-01-2018,177
23-01-2018,177.039993
24-01-2018,174.220001
25-01-2018,171.110001
26-01-2018,171.509995
29-01-2018,167.960007
30-01-2018,166.970001
31-01-2018,167.429993
01-02-2018,167.779999
02-02-2018,160.5
